resource,time,server,queue,capacity,queue_size,system,limit,replication
42_Pediatrician,218.87700482737273,1,8,1,Inf,9,Inf,1
244_Pediatrician,218.8783976342529,4,3,4,Inf,7,Inf,1
38_Pediatrician,218.8858629955208,1,0,3,Inf,1,Inf,1
16_GP,218.88948336395418,12,14,12,Inf,26,Inf,1
33_Nurse,218.89066558246532,6,0,17,Inf,6,Inf,1
36_Pediatrician,218.89156099408865,1,5,1,Inf,6,Inf,1
113_GP,218.90858095139265,2,15,2,Inf,17,Inf,1
38_Nurse,218.91318503443293,2,0,11,Inf,2,Inf,1
41_Nurse,218.93099044449627,2,0,9,Inf,2,Inf,1
16_GP,218.94699114840478,12,15,12,Inf,27,Inf,1
68_GP,218.9475969504565,3,20,3,Inf,23,Inf,1
12_Nurse,218.9477376296301,3,0,10,Inf,3,Inf,1
4_GP,218.94886823627718,9,88,9,Inf,97,Inf,1
22_GP,218.95181546453387,11,67,11,Inf,78,Inf,1
145_GP,218.9522109169634,3,19,3,Inf,22,Inf,1
117_Pediatrician,218.96400201134384,1,4,1,Inf,5,Inf,1
111_GP,218.98582545574754,4,27,4,Inf,31,Inf,1
250_GP,218.9947047829628,8,58,8,Inf,66,Inf,1
42_GP,219.00702050887048,6,65,6,Inf,71,Inf,1
151_Nurse,219.0085522737354,6,0,10,Inf,6,Inf,1
274_Nurse,219.01193491570982,4,0,12,Inf,4,Inf,1
170_GP,219.02104155689804,8,49,8,Inf,57,Inf,1
21_Nurse,219.02231449261308,5,0,7,Inf,5,Inf,1
99_GP,219.02407681602688,9,82,9,Inf,91,Inf,1
20_Nurse,219.02496700112468,7,0,14,Inf,7,Inf,1
9_Pediatrician,219.02889617928406,0,0,2,Inf,0,Inf,1
5_GP,219.03547638561577,3,9,3,Inf,12,Inf,1
12_GP,219.0709491027519,6,11,6,Inf,17,Inf,1
117_GP,219.07673605252057,3,33,3,Inf,36,Inf,1
158_GP,219.0800434164223,2,8,2,Inf,10,Inf,1
139_Nurse,219.08236311748624,3,0,12,Inf,3,Inf,1
265_GP,219.08247459679842,8,100,8,Inf,108,Inf,1
143_GP,219.09521453082561,3,23,3,Inf,26,Inf,1
103_GP,219.09703643526882,2,16,2,Inf,18,Inf,1
2_GP,219.10092960577458,8,53,8,Inf,61,Inf,1
157_GP,219.1123937861994,6,45,6,Inf,51,Inf,1
15_GP,219.13273445796221,2,20,2,Inf,22,Inf,1
111_Pediatrician,219.13617946207523,1,4,1,Inf,5,Inf,1
134_GP,219.13648739922792,6,51,6,Inf,57,Inf,1
134_GP,219.13811770485265,6,50,6,Inf,56,Inf,1
112_GP,219.1456003440544,8,73,8,Inf,81,Inf,1
265_Nurse,219.16505949557308,5,0,10,Inf,5,Inf,1
86_GP,219.16563604069674,3,21,3,Inf,24,Inf,1
112_Pediatrician,219.16684223804623,2,0,2,Inf,2,Inf,1
236_GP,219.17625529691577,9,78,9,Inf,87,Inf,1
244_GP,219.17933623306453,11,74,11,Inf,85,Inf,1
233_GP,219.18472364756965,1,1,1,Inf,2,Inf,1
271_Pediatrician,219.19619405642152,1,0,1,Inf,1,Inf,1
15_GP,219.19893850106746,2,21,2,Inf,23,Inf,1
16_GP,219.19979501318278,12,14,12,Inf,26,Inf,1
235_GP,219.20387723017484,8,88,8,Inf,96,Inf,1
21_GP,219.21211349777877,6,56,6,Inf,62,Inf,1
105_GP,219.22247931361198,1,0,1,Inf,1,Inf,1
42_GP,219.22477703465958,6,64,6,Inf,70,Inf,1
174_Nurse,219.25344904884696,5,0,14,Inf,5,Inf,1
276_GP,219.25516295110629,6,13,6,Inf,19,Inf,1
22_GP,219.26110386382788,11,68,11,Inf,79,Inf,1
23_GP,219.26436976368777,6,62,6,Inf,68,Inf,1
16_Nurse,219.27107598166913,5,0,15,Inf,5,Inf,1
8_Pediatrician,219.2713450966403,1,0,2,Inf,1,Inf,1
146_Nurse,219.2779671633616,2,0,4,Inf,2,Inf,1
162_Nurse,219.29616919253021,9,0,16,Inf,9,Inf,1
4_GP,219.31876556016505,9,89,9,Inf,98,Inf,1
265_GP,219.3230256888936,8,99,8,Inf,107,Inf,1
132_GP,219.32525512296706,1,2,1,Inf,3,Inf,1
11_Nurse,219.33085415934966,2,0,4,Inf,2,Inf,1
221_GP,219.3314751382889,3,10,3,Inf,13,Inf,1
99_Pediatrician,219.33887104969472,2,0,2,Inf,2,Inf,1
151_Nurse,219.3453159507664,5,0,10,Inf,5,Inf,1
32_Pediatrician,219.34604840863395,0,0,1,Inf,0,Inf,1
111_GP,219.36193250093092,4,26,4,Inf,30,Inf,1
112_Pediatrician,219.36892430763692,2,1,2,Inf,3,Inf,1
33_GP,219.3692084820941,11,104,11,Inf,115,Inf,1
38_Pediatrician,219.37099078204483,2,0,3,Inf,2,Inf,1
66_GP,219.3751129075533,3,26,3,Inf,29,Inf,1
11_GP,219.37769923440467,3,42,3,Inf,45,Inf,1
235_GP,219.37894023489207,8,89,8,Inf,97,Inf,1
95_GP,219.37976527959108,8,66,8,Inf,74,Inf,1
41_GP,219.381021768786,8,40,8,Inf,48,Inf,1
45_GP,219.38674720935524,3,37,3,Inf,40,Inf,1
159_GP,219.3912294181918,12,84,12,Inf,96,Inf,1
19_Nurse,219.39860878889755,3,0,13,Inf,3,Inf,1
128_GP,219.41053599074067,1,0,1,Inf,1,Inf,1
32_GP,219.41092871093468,7,27,7,Inf,34,Inf,1
41_Nurse,219.41416192799807,3,0,9,Inf,3,Inf,1
273_GP,219.41530625335872,5,38,5,Inf,43,Inf,1
246_Pediatrician,219.42163615626697,1,0,1,Inf,1,Inf,1
12_GP,219.4239252463817,6,10,6,Inf,16,Inf,1
7_Pediatrician,219.42402481567115,1,2,1,Inf,3,Inf,1
2_GP,219.44032289553434,8,54,8,Inf,62,Inf,1
11_GP,219.4431252766358,3,41,3,Inf,44,Inf,1
236_Nurse,219.44394288259923,1,0,13,Inf,1,Inf,1
159_Nurse,219.4571924213098,6,0,17,Inf,6,Inf,1
142_GP,219.4600578630343,9,58,9,Inf,67,Inf,1
112_Pediatrician,219.46397460065782,2,2,2,Inf,4,Inf,1
246_Nurse,219.46415476437534,1,0,2,Inf,1,Inf,1
119_Nurse,219.46956186555326,1,0,2,Inf,1,Inf,1
112_GP,219.49366985354573,8,74,8,Inf,82,Inf,1
162_Nurse,219.5032509136945,10,0,16,Inf,10,Inf,1
22_GP,219.51090712596337,11,67,11,Inf,78,Inf,1
42_GP,219.51574817806963,6,63,6,Inf,69,Inf,1
23_GP,219.51812261224018,6,61,6,Inf,67,Inf,1
2_GP,219.5209821334181,8,53,8,Inf,61,Inf,1
42_GP,219.52471801392082,6,62,6,Inf,68,Inf,1
151_GP,219.53034058213234,7,57,7,Inf,64,Inf,1
121_GP,219.5313444826752,3,22,3,Inf,25,Inf,1
8_GP,219.54061369411647,6,50,6,Inf,56,Inf,1
235_GP,219.54836965692854,8,88,8,Inf,96,Inf,1
4_GP,219.54886180934017,9,88,9,Inf,97,Inf,1
96_Pediatrician,219.56471951472454,2,3,2,Inf,5,Inf,1
257_GP,219.5746188936755,2,4,2,Inf,6,Inf,1
124_GP,219.5747768227011,1,1,1,Inf,2,Inf,1
96_GP,219.57902369555086,9,75,9,Inf,84,Inf,1
16_Nurse,219.5864674821496,6,0,15,Inf,6,Inf,1
33_GP,219.58648761069625,11,103,11,Inf,114,Inf,1
134_Nurse,219.58782096112267,5,0,9,Inf,5,Inf,1
19_Nurse,219.590391847305,4,0,13,Inf,4,Inf,1
201_GP,219.5945222536102,2,19,2,Inf,21,Inf,1
157_GP,219.60522749461234,6,46,6,Inf,52,Inf,1
8_Nurse,219.60972773842514,8,0,13,Inf,8,Inf,1
32_Nurse,219.63787779314916,6,0,11,Inf,6,Inf,1
272_Pediatrician,219.63953033464836,0,0,2,Inf,0,Inf,1
146_GP,219.64059851132333,4,38,4,Inf,42,Inf,1
246_GP,219.65000413823873,1,9,1,Inf,10,Inf,1
76_GP,219.6580090118067,2,5,2,Inf,7,Inf,1
244_GP,219.65901056701233,11,73,11,Inf,84,Inf,1
265_Pediatrician,219.666302902624,2,5,2,Inf,7,Inf,1
236_Nurse,219.68591573182493,2,0,13,Inf,2,Inf,1
152_GP,219.68694906681776,1,2,1,Inf,3,Inf,1
126_Nurse,219.6878158673644,2,0,7,Inf,2,Inf,1
2_GP,219.70115651842207,8,54,8,Inf,62,Inf,1
146_GP,219.72112695403462,4,37,4,Inf,41,Inf,1
102_GP,219.72601286535942,2,8,2,Inf,10,Inf,1
103_GP,219.73049229942262,2,17,2,Inf,19,Inf,1
170_GP,219.7422881796956,8,50,8,Inf,58,Inf,1
4_GP,219.7478834632784,9,89,9,Inf,98,Inf,1
149_GP,219.75947634709587,1,0,1,Inf,1,Inf,1
139_Pediatrician,219.76224335836127,2,0,2,Inf,2,Inf,1
133_GP,219.7656761482358,6,63,6,Inf,69,Inf,1
16_GP,219.76905504707247,12,15,12,Inf,27,Inf,1
170_Nurse,219.7810646882589,6,0,12,Inf,6,Inf,1
151_Nurse,219.78583534334823,4,0,10,Inf,4,Inf,1
170_GP,219.78922302369028,8,51,8,Inf,59,Inf,1
19_GP,219.79315051808953,7,109,7,Inf,116,Inf,1
229_GP,219.7944774152711,2,0,2,Inf,2,Inf,1
244_Pediatrician,219.79518583417823,4,2,4,Inf,6,Inf,1
106_GP,219.80139627039122,0,0,1,Inf,0,Inf,1
17_Nurse,219.80207816184605,5,0,11,Inf,5,Inf,1
20_GP,219.80208170431405,10,90,10,Inf,100,Inf,1
276_Nurse,219.80886992223057,6,0,9,Inf,6,Inf,1
145_GP,219.8134139792047,3,18,3,Inf,21,Inf,1
23_Nurse,219.82093419414014,2,0,5,Inf,2,Inf,1
139_Pediatrician,219.82226187363267,2,1,2,Inf,3,Inf,1
159_GP,219.82708491850644,12,85,12,Inf,97,Inf,1
249_GP,219.84117221782782,1,5,1,Inf,6,Inf,1
173_GP,219.84337273053825,1,2,1,Inf,3,Inf,1
11_GP,219.85051898775822,3,40,3,Inf,43,Inf,1
174_GP,219.85158773619696,11,86,11,Inf,97,Inf,1
21_GP,219.85305246590485,6,55,6,Inf,61,Inf,1
96_Pediatrician,219.86077710364233,2,2,2,Inf,4,Inf,1
276_GP,219.86383554060012,6,14,6,Inf,20,Inf,1
160_Pediatrician,219.87595471087843,2,1,2,Inf,3,Inf,1
14_GP,219.88270552581852,6,16,6,Inf,22,Inf,1
170_Nurse,219.89310179371387,7,0,12,Inf,7,Inf,1
265_Nurse,219.9051859555766,6,0,10,Inf,6,Inf,1
5_Pediatrician,219.90561309736222,1,1,1,Inf,2,Inf,1
142_GP,219.91134232993295,9,57,9,Inf,66,Inf,1
111_GP,219.91495662834495,4,27,4,Inf,31,Inf,1
142_GP,219.91579683031887,9,58,9,Inf,67,Inf,1
160_Nurse,219.91959897106233,2,0,10,Inf,2,Inf,1
276_Nurse,219.93060736709225,5,0,9,Inf,5,Inf,1
23_GP,219.93079060222954,6,62,6,Inf,68,Inf,1
112_GP,219.93105905910133,8,73,8,Inf,81,Inf,1
174_GP,219.93589958176017,11,87,11,Inf,98,Inf,1
35_Pediatrician,219.93658625520766,2,3,2,Inf,5,Inf,1
99_GP,219.94461543601452,9,81,9,Inf,90,Inf,1
22_Nurse,219.9447448461366,4,0,14,Inf,4,Inf,1
274_GP,219.95428978465569,7,62,7,Inf,69,Inf,1
243_GP,219.9576210576251,0,0,1,Inf,0,Inf,1
208_Pediatrician,219.96424661949277,1,2,1,Inf,3,Inf,1
32_GP,219.97305661439896,7,28,7,Inf,35,Inf,1
94_GP,219.977074714467,2,4,2,Inf,6,Inf,1
4_GP,219.98785079922527,9,90,9,Inf,99,Inf,1
41_Nurse,220.0054926937446,4,0,9,Inf,4,Inf,1
111_GP,220.00605722889304,4,28,4,Inf,32,Inf,1
32_Nurse,220.01551575567512,5,0,11,Inf,5,Inf,1
16_Nurse,220.01891411840916,7,0,15,Inf,7,Inf,1
269_Nurse,220.02363259613793,1,0,4,Inf,1,Inf,1
148_GP,220.04936498589814,1,0,1,Inf,1,Inf,1
236_GP,220.05068904720247,9,79,9,Inf,88,Inf,1
112_Pediatrician,220.05189233925194,2,3,2,Inf,5,Inf,1
265_GP,220.05908561689125,8,98,8,Inf,106,Inf,1
1_GP,220.0741817476228,1,34,1,Inf,35,Inf,1
9_Pediatrician,220.07446778006852,1,0,2,Inf,1,Inf,1
133_Pediatrician,220.082514337264,2,1,2,Inf,3,Inf,1
141_Nurse,220.08388611953706,2,1,2,Inf,3,Inf,1
219_Pediatrician,220.08798229973763,1,0,1,Inf,1,Inf,1
134_GP,220.08972792886198,6,51,6,Inf,57,Inf,1
112_GP,220.0999018829316,8,74,8,Inf,82,Inf,1
36_GP,220.10905140079558,5,47,5,Inf,52,Inf,1
4_GP,220.1122080410306,9,89,9,Inf,98,Inf,1
95_GP,220.1177980140664,8,65,8,Inf,73,Inf,1
162_GP,220.11908776592463,13,101,13,Inf,114,Inf,1
197_GP,220.12654022553804,1,3,1,Inf,4,Inf,1
273_GP,220.1268937624991,5,39,5,Inf,44,Inf,1
146_GP,220.14244903810322,4,38,4,Inf,42,Inf,1
265_GP,220.14258115086704,8,99,8,Inf,107,Inf,1
110_GP,220.14843479264528,1,1,1,Inf,2,Inf,1
217_GP,220.16059034038335,1,2,1,Inf,3,Inf,1
136_GP,220.16378038699588,1,1,1,Inf,2,Inf,1
36_Pediatrician,220.17776037097474,1,4,1,Inf,5,Inf,1
140_Nurse,220.18598039439368,0,0,4,Inf,0,Inf,1
30_GP,220.20038982387632,10,111,10,Inf,121,Inf,1
9_Pediatrician,220.20936948247254,2,0,2,Inf,2,Inf,1
142_GP,220.21297854809424,9,57,9,Inf,66,Inf,1
124_GP,220.22016603620312,1,0,1,Inf,1,Inf,1
133_Nurse,220.22625478974274,1,0,8,Inf,1,Inf,1
112_Pediatrician,220.22899347019634,2,2,2,Inf,4,Inf,1
47_Nurse,220.23373103700578,1,0,2,Inf,1,Inf,1
98_GP,220.23642003985844,1,0,1,Inf,1,Inf,1
95_Nurse,220.240101336871,9,0,11,Inf,9,Inf,1
272_GP,220.2457872312516,4,29,4,Inf,33,Inf,1
123_GP,220.24729621130973,1,7,1,Inf,8,Inf,1
89_GP,220.26635369751602,1,0,1,Inf,1,Inf,1
116_Nurse,220.2707220793385,2,0,5,Inf,2,Inf,1
139_Pediatrician,220.27193304151297,2,2,2,Inf,4,Inf,1
33_GP,220.29566481795928,11,102,11,Inf,113,Inf,1
119_GP,220.2960872836411,1,8,1,Inf,9,Inf,1
99_GP,220.30420786701143,9,82,9,Inf,91,Inf,1
226_GP,220.30617401003838,6,62,6,Inf,68,Inf,1
145_GP,220.31148140318692,3,19,3,Inf,22,Inf,1
22_GP,220.31256050337106,11,68,11,Inf,79,Inf,1
16_GP,220.32205424978682,12,14,12,Inf,26,Inf,1
274_Pediatrician,220.3258248207822,1,0,3,Inf,1,Inf,1
236_GP,220.32937520183623,9,80,9,Inf,89,Inf,1
226_Nurse,220.33966611139476,3,0,7,Inf,3,Inf,1
142_Nurse,220.34243033354667,6,0,12,Inf,6,Inf,1
276_Nurse,220.35292843356729,6,0,9,Inf,6,Inf,1
96_GP,220.35657844892214,9,74,9,Inf,83,Inf,1
41_Nurse,220.36199284198324,3,0,9,Inf,3,Inf,1
96_GP,220.37870959255628,9,73,9,Inf,82,Inf,1
170_Nurse,220.37999896784544,6,0,12,Inf,6,Inf,1
250_GP,220.38429784652908,8,57,8,Inf,65,Inf,1
170_GP,220.38621908985078,8,52,8,Inf,60,Inf,1
274_Nurse,220.3990516163844,3,0,12,Inf,3,Inf,1
93_GP,220.40427135126603,0,0,1,Inf,0,Inf,1
112_Nurse,220.41092632804066,6,0,11,Inf,6,Inf,1
40_Pediatrician,220.42836309049017,1,0,2,Inf,1,Inf,1
244_GP,220.4300001449883,11,74,11,Inf,85,Inf,1
236_GP,220.43356894981116,9,81,9,Inf,90,Inf,1
277_GP,220.43934022612922,2,26,2,Inf,28,Inf,1
139_GP,220.44483999721706,9,78,9,Inf,87,Inf,1
113_Nurse,220.46353892408206,1,0,2,Inf,1,Inf,1
167_GP,220.4741692903822,2,2,2,Inf,4,Inf,1
258_GP,220.47793052612946,2,21,2,Inf,23,Inf,1
170_Nurse,220.48040508943677,5,0,12,Inf,5,Inf,1
53_GP,220.48184242565185,1,6,1,Inf,7,Inf,1
252_GP,220.48388253220998,1,0,1,Inf,1,Inf,1
167_GP,220.48772016040968,2,1,2,Inf,3,Inf,1
117_GP,220.49485811445925,3,32,3,Inf,35,Inf,1
30_Pediatrician,220.49903155770153,2,0,3,Inf,2,Inf,1
239_GP,220.49936736468226,1,2,1,Inf,3,Inf,1
68_GP,220.49992045853287,3,21,3,Inf,24,Inf,1
186_GP,220.5023237178102,2,10,2,Inf,12,Inf,1
226_GP,220.51115737762302,6,63,6,Inf,69,Inf,1
277_Nurse,220.5123464902863,2,0,4,Inf,2,Inf,1
40_GP,220.51300848172147,6,47,6,Inf,53,Inf,1
95_Nurse,220.52598946301526,8,0,11,Inf,8,Inf,1
30_GP,220.5289800837636,10,112,10,Inf,122,Inf,1
274_GP,220.5369745194912,7,63,7,Inf,70,Inf,1
235_Nurse,220.53861991502345,6,0,10,Inf,6,Inf,1
147_GP,220.54485043765348,2,16,2,Inf,18,Inf,1
35_Nurse,220.54959397763014,2,0,13,Inf,2,Inf,1
241_GP,220.55056065735943,1,1,1,Inf,2,Inf,1
265_GP,220.55794876534492,8,100,8,Inf,108,Inf,1
235_GP,220.56448495045396,8,87,8,Inf,95,Inf,1
77_GP,220.57504556678242,1,11,1,Inf,12,Inf,1
160_Nurse,220.5753442525685,1,0,10,Inf,1,Inf,1
68_GP,220.58119506530724,3,20,3,Inf,23,Inf,1
99_Pediatrician,220.5884388461709,2,1,2,Inf,3,Inf,1
16_GP,220.60316013234063,12,13,12,Inf,25,Inf,1
208_GP,220.60349393170327,3,20,3,Inf,23,Inf,1
16_GP,220.60530048329383,12,14,12,Inf,26,Inf,1
174_GP,220.6178799457848,11,88,11,Inf,99,Inf,1
134_GP,220.6405522953719,6,52,6,Inf,58,Inf,1
273_Nurse,220.65204111859202,3,0,9,Inf,3,Inf,1
157_Pediatrician,220.65460243967857,1,0,2,Inf,1,Inf,1
246_GP,220.66060214303434,1,10,1,Inf,11,Inf,1
118_Nurse,220.66265140880324,0,0,2,Inf,0,Inf,1
142_Pediatrician,220.66493618715793,2,1,2,Inf,3,Inf,1
20_GP,220.6703817145899,10,91,10,Inf,101,Inf,1
151_GP,220.68388625979424,7,58,7,Inf,65,Inf,1
67_Nurse,220.68400233518332,1,0,2,Inf,1,Inf,1
30_Nurse,220.68404682911932,8,0,13,Inf,8,Inf,1
236_Pediatrician,220.6889339655472,2,1,2,Inf,3,Inf,1
112_GP,220.69547068925323,8,73,8,Inf,81,Inf,1
159_GP,220.70188459474593,12,86,12,Inf,98,Inf,1
32_GP,220.7037716082951,7,27,7,Inf,34,Inf,1
216_GP,220.71371841598534,1,4,1,Inf,5,Inf,1
258_GP,220.72146515361965,2,22,2,Inf,24,Inf,1
12_Nurse,220.72319846134633,4,0,10,Inf,4,Inf,1
115_GP,220.73636925313622,1,3,1,Inf,4,Inf,1
10_Nurse,220.7407373841852,4,0,9,Inf,4,Inf,1
157_Pediatrician,220.74212309837074,0,0,2,Inf,0,Inf,1
174_GP,220.742365764454,11,89,11,Inf,100,Inf,1
8_Nurse,220.74990176595747,9,0,13,Inf,9,Inf,1
144_Nurse,220.75051970962647,1,0,10,Inf,1,Inf,1
42_Nurse,220.7569780619815,5,0,7,Inf,5,Inf,1
182_GP,220.75801863335073,1,2,1,Inf,3,Inf,1
170_Nurse,220.7761813109405,4,0,12,Inf,4,Inf,1
146_Nurse,220.7782105952801,1,0,4,Inf,1,Inf,1
145_GP,220.78626240603626,3,20,3,Inf,23,Inf,1
96_GP,220.7939976034686,9,74,9,Inf,83,Inf,1
112_GP,220.80485255923122,8,74,8,Inf,82,Inf,1
33_GP,220.80680403392762,11,103,11,Inf,114,Inf,1
126_GP,220.82180697687505,5,58,5,Inf,63,Inf,1
139_GP,220.82798762022958,9,77,9,Inf,86,Inf,1
142_GP,220.8344144281,9,58,9,Inf,67,Inf,1
12_Nurse,220.83815655002942,3,0,10,Inf,3,Inf,1
118_Pediatrician,220.83916976134662,0,0,1,Inf,0,Inf,1
16_GP,220.83942262800926,12,13,12,Inf,25,Inf,1
139_GP,220.83990761452574,9,76,9,Inf,85,Inf,1
141_Nurse,220.8399813529104,2,2,2,Inf,4,Inf,1
128_GP,220.85060259327292,1,1,1,Inf,2,Inf,1
4_GP,220.86390865519067,9,88,9,Inf,97,Inf,1
113_GP,220.8797997759292,2,14,2,Inf,16,Inf,1
186_GP,220.88075279914173,2,9,2,Inf,11,Inf,1
142_GP,220.89015565495146,9,57,9,Inf,66,Inf,1
10_GP,220.8908955751577,5,35,5,Inf,40,Inf,1
4_Nurse,220.89110772125423,5,0,10,Inf,5,Inf,1
96_GP,220.89483230374753,9,75,9,Inf,84,Inf,1
274_GP,220.89985247150656,7,62,7,Inf,69,Inf,1
24_GP,220.89996436145157,3,8,3,Inf,11,Inf,1
234_GP,220.9005467532,1,0,1,Inf,1,Inf,1
22_GP,220.9091951418668,11,69,11,Inf,80,Inf,1
151_Pediatrician,220.9201634784793,2,1,2,Inf,3,Inf,1
167_GP,220.92587547842413,2,2,2,Inf,4,Inf,1
22_GP,220.93245725613087,11,70,11,Inf,81,Inf,1
273_Pediatrician,220.9375038692411,1,2,1,Inf,3,Inf,1
23_Nurse,220.94926442485303,3,0,5,Inf,3,Inf,1
86_GP,220.95714444760233,3,22,3,Inf,25,Inf,1
16_Pediatrician,220.96342541630605,1,0,2,Inf,1,Inf,1
274_Pediatrician,220.97239291659295,0,0,3,Inf,0,Inf,1
151_GP,220.97308233930715,7,57,7,Inf,64,Inf,1
33_Nurse,220.97809532191604,7,0,17,Inf,7,Inf,1
21_GP,220.97926683258265,6,56,6,Inf,62,Inf,1
22_Pediatrician,221.01600977261444,2,5,2,Inf,7,Inf,1
40_Nurse,221.0209891880457,3,0,14,Inf,3,Inf,1
33_GP,221.03388348128647,11,104,11,Inf,115,Inf,1
42_Nurse,221.03447911329567,6,0,7,Inf,6,Inf,1
139_GP,221.0507540171966,9,77,9,Inf,86,Inf,1
112_Nurse,221.07042793131865,5,0,11,Inf,5,Inf,1
55_GP,221.07380479147315,2,14,2,Inf,16,Inf,1
142_Nurse,221.0743321850896,7,0,12,Inf,7,Inf,1
65_Nurse,221.0751226891543,1,0,3,Inf,1,Inf,1
170_Pediatrician,221.08852917328477,1,0,2,Inf,1,Inf,1
2_Nurse,221.0989568894295,4,0,4,Inf,4,Inf,1
86_Nurse,221.10219937283546,2,0,4,Inf,2,Inf,1
244_Nurse,221.10263052396476,5,0,18,Inf,5,Inf,1
96_GP,221.11884655896574,9,76,9,Inf,85,Inf,1
276_GP,221.13134974613786,6,15,6,Inf,21,Inf,1
95_GP,221.15366604928337,8,64,8,Inf,72,Inf,1
142_GP,221.16267719306052,9,58,9,Inf,67,Inf,1
45_Nurse,221.16317249368876,4,0,5,Inf,4,Inf,1
213_Pediatrician,221.16601557923056,0,0,1,Inf,0,Inf,1
42_GP,221.16783340461552,6,63,6,Inf,69,Inf,1
154_Nurse,221.17113556524285,0,0,4,Inf,0,Inf,1
141_Nurse,221.17179707538918,2,1,2,Inf,3,Inf,1
139_GP,221.1738051998183,9,76,9,Inf,85,Inf,1
199_Nurse,221.17756012116513,1,0,3,Inf,1,Inf,1
250_GP,221.17871535010636,8,58,8,Inf,66,Inf,1
179_GP,221.1897106328979,1,0,1,Inf,1,Inf,1
244_GP,221.19026079308242,11,75,11,Inf,86,Inf,1
244_GP,221.19287507653144,11,74,11,Inf,85,Inf,1
134_GP,221.1943654722053,6,51,6,Inf,57,Inf,1
244_Nurse,221.203165599145,6,0,18,Inf,6,Inf,1
276_GP,221.20626846736303,6,14,6,Inf,20,Inf,1
237_Nurse,221.21587590314448,2,0,2,Inf,2,Inf,1
136_GP,221.21961476281285,1,2,1,Inf,3,Inf,1
162_GP,221.22087271559911,13,100,13,Inf,113,Inf,1
30_Nurse,221.22702430349878,7,0,13,Inf,7,Inf,1
8_Pediatrician,221.22820923104882,2,0,2,Inf,2,Inf,1
160_GP,221.23605449932194,6,39,6,Inf,45,Inf,1
154_GP,221.23697942588478,3,27,3,Inf,30,Inf,1
11_Nurse,221.24239086639136,3,0,4,Inf,3,Inf,1
22_GP,221.25390280405176,11,69,11,Inf,80,Inf,1
278_GP,221.2545860683432,1,0,1,Inf,1,Inf,1
112_Nurse,221.26094480968743,4,0,11,Inf,4,Inf,1
41_Pediatrician,221.26410669612056,2,7,2,Inf,9,Inf,1
159_GP,221.28977172907236,12,85,12,Inf,97,Inf,1
160_GP,221.29917001817375,6,40,6,Inf,46,Inf,1
134_GP,221.30251860246062,6,52,6,Inf,58,Inf,1
2_Pediatrician,221.31547465222553,1,0,2,Inf,1,Inf,1
111_Nurse,221.31580644521807,2,0,6,Inf,2,Inf,1
162_GP,221.32865707855672,13,101,13,Inf,114,Inf,1
244_GP,221.34076030924916,11,75,11,Inf,86,Inf,1
9_GP,221.34559324399117,6,53,6,Inf,59,Inf,1
250_Nurse,221.3509603088828,1,0,13,Inf,1,Inf,1
10_GP,221.3556826149225,5,34,5,Inf,39,Inf,1
4_GP,221.35758341755718,9,89,9,Inf,98,Inf,1
272_Nurse,221.37556512278636,0,0,5,Inf,0,Inf,1
96_GP,221.37876758363737,9,75,9,Inf,84,Inf,1
146_Pediatrician,221.38355956412852,2,0,3,Inf,2,Inf,1
94_GP,221.38738897629082,2,5,2,Inf,7,Inf,1
134_Nurse,221.39010635940667,4,0,9,Inf,4,Inf,1
4_GP,221.39013752806932,9,90,9,Inf,99,Inf,1
146_Pediatrician,221.39323635958135,3,0,3,Inf,3,Inf,1
236_GP,221.39349801376662,9,80,9,Inf,89,Inf,1
274_GP,221.39759158249944,7,63,7,Inf,70,Inf,1
53_GP,221.41011413186789,1,7,1,Inf,8,Inf,1
4_GP,221.4153988212429,9,89,9,Inf,98,Inf,1
30_GP,221.41554092711885,10,111,10,Inf,121,Inf,1
8_GP,221.41623621184218,6,49,6,Inf,55,Inf,1
265_GP,221.42965952616734,8,99,8,Inf,107,Inf,1
28_GP,221.43665060866624,2,0,2,Inf,2,Inf,1
162_GP,221.44217959139496,13,102,13,Inf,115,Inf,1
33_Nurse,221.4591420488432,8,0,17,Inf,8,Inf,1
2_GP,221.460569081828,8,55,8,Inf,63,Inf,1
116_Nurse,221.46328201878697,1,0,5,Inf,1,Inf,1
47_GP,221.4777631033212,1,1,1,Inf,2,Inf,1
145_GP,221.48826582357287,3,21,3,Inf,24,Inf,1
41_GP,221.5058750566095,8,41,8,Inf,49,Inf,1
151_Pediatrician,221.51117022614926,2,2,2,Inf,4,Inf,1
112_Nurse,221.5133910984523,3,0,11,Inf,3,Inf,1
60_GP,221.51434145760783,1,0,1,Inf,1,Inf,1
160_GP,221.52039367239922,6,41,6,Inf,47,Inf,1
28_GP,221.55379590578377,2,1,2,Inf,3,Inf,1
187_Nurse,221.55392645392567,1,0,3,Inf,1,Inf,1
226_GP,221.56186886597425,6,64,6,Inf,70,Inf,1
235_GP,221.59151512663811,8,88,8,Inf,96,Inf,1
116_Pediatrician,221.59170855302364,1,1,1,Inf,2,Inf,1
10_Nurse,221.59449787028774,3,0,9,Inf,3,Inf,1
40_GP,221.644626413472,6,48,6,Inf,54,Inf,1
30_GP,221.64680368267,10,112,10,Inf,122,Inf,1
132_GP,221.6643738001585,1,3,1,Inf,4,Inf,1
162_GP,221.6649094875902,13,103,13,Inf,116,Inf,1
